,artist,duration,number,orig_ds,orig_fname,title,id
613,"earth,_wind_and_fire",280.89,1056.0,Billboard,1056\salami_chords.txt,after_the_love_has_gone,613
614,bill_withers,126.38,1058.0,Billboard,1058\salami_chords.txt,ain't_no_sunshine,614
615,hank_snow,166.77,1059.0,Billboard,1059\salami_chords.txt,i've_been_everywhere,615
616,eagles,274.81,1061.0,Billboard,1061\salami_chords.txt,best_of_my_love,616
617,the_fabulous_thunderbirds,202.58,1062.0,Billboard,1062\salami_chords.txt,tuff_enuff,617
618,dion,158.43,1063.0,Billboard,1063\salami_chords.txt,this_little_girl,618
619,robert_john,253.26,1064.0,Billboard,1064\salami_chords.txt,sad_eyes,619
620,bruce_springsteen,274.23,1066.0,Billboard,1066\salami_chords.txt,my_hometown,620
621,the_j._geils_band,180.58,1069.0,Billboard,1069\salami_chords.txt,must_of_got_lost,621
622,the_babys,243.3,1070.0,Billboard,1070\salami_chords.txt,every_time_i_think_of_you,622
623,bob_seger,215.69,1071.0,Billboard,1071\salami_chords.txt,rock_and_roll_never_forgets,623
624,fats_domino,135.92,1072.0,Billboard,1072\salami_chords.txt,be_my_guest,624
625,cliff_richard,215.35,1073.0,Billboard,1073\salami_chords.txt,devil_woman,625
626,todd_rundgren,216.48,1076.0,Billboard,1076\salami_chords.txt,can_we_still_be_friends,626
627,switch,216.97,1078.0,Billboard,1078\salami_chords.txt,there'll_never_be,627
628,alabama,223.97,1082.0,Billboard,1082\salami_chords.txt,take_me_down,628
629,chicago,265.78,1085.0,Billboard,1085\salami_chords.txt,make_me_smile,629
630,thelma_houston,221.7,1086.0,Billboard,1086\salami_chords.txt,don't_leave_me_this_way,630
631,joan_baez,195.13,1087.0,Billboard,1087\salami_chords.txt,there_but_for_fortune,631
632,heart,245.42,1089.0,Billboard,1089\salami_chords.txt,who_will_you_run_to,632
633,the_crystals,143.18,1094.0,Billboard,1094\salami_chords.txt,there's_no_other_(like_my_baby),633
634,the_meters,195.79,1096.0,Billboard,1096\salami_chords.txt,look-ka_py_py,634
635,dion,146.68,1101.0,Billboard,1101\salami_chords.txt,(i_was)_born_to_cry,635
636,stray_cats,204.56,1102.0,Billboard,1102\salami_chords.txt,rock_this_town,636
637,tina_turner,267.23,1104.0,Billboard,1104\salami_chords.txt,what_you_see_is_what_you_get,637
638,young_mc,265.24,1106.0,Billboard,1106\salami_chords.txt,bust_a_move,638
639,the_beatles',189.01,1107.0,Billboard,1107\salami_chords.txt,"ob-la-di,_ob-la-da",639
640,rob_base,301.53,1109.0,Billboard,1109\salami_chords.txt,it_takes_two,640
641,chuck_berry,197.25,1110.0,Billboard,1110\salami_chords.txt,reelin'_and_rockin',641
642,chris_kenner,149.13,1111.0,Billboard,1111\salami_chords.txt,land_of_1000_dances,642
643,stephanie_mills,324.5,1112.0,Billboard,1112\salami_chords.txt,never_knew_love_like_this_before,643
644,charlie_rich,129.54,1113.0,Billboard,1113\salami_chords.txt,lonely_weekends,644
645,glen_campbell,187.43,1114.0,Billboard,1114\salami_chords.txt,wichita_lineman,645
646,the_everly_brothers,186.27,1116.0,Billboard,1116\salami_chords.txt,ebony_eyes,646
647,barbra_streisand,164.96,1118.0,Billboard,1118\salami_chords.txt,funny_girl,647
648,los_lobos,222.77,1119.0,Billboard,1119\salami_chords.txt,will_the_wolf_survive,648
649,simon_and_garfunel,137.52,1121.0,Billboard,1121\salami_chords.txt,a_hazy_shade_of_winter,649
650,"david_crosby,graham_nash",214.78,1124.0,Billboard,1124\salami_chords.txt,carry_me,650
651,roy_head,126.43,1125.0,Billboard,1125\salami_chords.txt,treat_her_right,651
652,genesis,209.35,1126.0,Billboard,1126\salami_chords.txt,invisible_touch,652
653,the_5th_dimension,210.7,1127.0,Billboard,1127\salami_chords.txt,one_less_bell_to_answer,653
654,the_miracles,158.04,1134.0,Billboard,1134\salami_chords.txt,mighty_good_lovin',654
655,kris_kristofferson,226.72,1135.0,Billboard,1135\salami_chords.txt,loving_her_was_easier,655
656,mary_macgregor,222.54,1138.0,Billboard,1138\salami_chords.txt,torn_between_two_lovers,656
657,waylon_jennings,176.43,1139.0,Billboard,1139\salami_chords.txt,are_you_sure_hank_done_it_this_way,657
658,madonna,298.82,1140.0,Billboard,1140\salami_chords.txt,oh_father,658
659,johnny_tillotson,158.51,1141.0,Billboard,1141\salami_chords.txt,talk_back_trembling_lips,659
660,the_beatles,153.47,1142.0,Billboard,1142\salami_chords.txt,hard_days_night,660
661,eddie_rabbitt,190.43,1143.0,Billboard,1143\salami_chords.txt,i_love_a_rainy_night,661
662,tevin_campbell,257.59,1145.0,Billboard,1145\salami_chords.txt,tell_me_what_you_want_me_to_do,662
663,dion,199.86,1146.0,Billboard,1146\salami_chords.txt,"abraham,_martin_and_john",663
664,sonny_and_cher,197.77,1147.0,Billboard,1147\salami_chords.txt,a_cowboy's_work_is_never_done,664
665,duran_duran,228.13,1148.0,Billboard,1148\salami_chords.txt,i_don_t_want_your_love,665
666,count_basie,254.22,1149.0,Billboard,1149\salami_chords.txt,going_to_chicago_blues,666
667,simon_and_garfunkel,189.36,1153.0,Billboard,1153\salami_chords.txt,the_sounds_of_silence,667
668,buck_owens,139.94,1154.0,Billboard,1154\salami_chords.txt,think_of_me,668
669,jackson_browne,299.31,1155.0,Billboard,1155\salami_chords.txt,running_on_empty,669
670,johnny_cash,125.31,1160.0,Billboard,1160\salami_chords.txt,i_got_stripes,670
671,cliff_richard,180.82,1161.0,Billboard,1161\salami_chords.txt,daddy's_home,671
672,paul_mccartney_and_wings,247.77,1163.0,Billboard,1163\salami_chords.txt,my_love,672
673,double_exposure,196.39,1164.0,Billboard,1164\salami_chords.txt,ten_percent,673
674,billy_idol,290.66,1167.0,Billboard,1167\salami_chords.txt,rebel_yell,674
675,bobbie_gentry,256.0,1168.0,Billboard,1168\salami_chords.txt,ode_to_billie_joe,675
676,jesus_jones,185.99,1169.0,Billboard,1169\salami_chords.txt,"right_here,_right_now",676
677,blue_cheer,226.19,1170.0,Billboard,1170\salami_chords.txt,summertime_blues,677
678,bob_seger,325.77,1171.0,Billboard,1171\salami_chords.txt,night_moves,678
679,madonna,352.12,1173.0,Billboard,1173\salami_chords.txt,live_to_tell,679
680,little_river_band,240.64,1174.0,Billboard,1174\salami_chords.txt,happy_anniversary,680
681,bob_seger,333.87,1177.0,Billboard,1177\salami_chords.txt,against_the_wind,681
682,the_jacksons,179.72,1178.0,Billboard,1178\salami_chords.txt,i_want_you_back,682
683,"emerson,_lake_and_palmer",280.9,1180.0,Billboard,1180\salami_chords.txt,lucky_man,683
684,paul_revere_and_the_raiders,149.32,1181.0,Billboard,1181\salami_chords.txt,kicks,684
685,sagittarius,230.35,1182.0,Billboard,1182\salami_chords.txt,my_world_fell_down,685
686,michael_jackson,320.0,1188.0,Billboard,1188\salami_chords.txt,man_in_the_mirror,686
687,dr._hook,166.27,1190.0,Billboard,1190\salami_chords.txt,only_sixteen,687
688,four_tops,158.99,1192.0,Billboard,1192\salami_chords.txt,standing_in_the_shadows_of_love,688
689,the_beatles,174.73,1193.0,Billboard,1193\salami_chords.txt,she's_a_woman,689
690,tom_t._hall,165.09,1194.0,Billboard,1194\salami_chords.txt,the_year_that_clayton_delaney_died,690
691,stray_cats,235.05,1197.0,Billboard,1197\salami_chords.txt,i_won't_stand_in_your_way,691
692,the_doobie_brothers,179.12,1200.0,Billboard,1200\salami_chords.txt,echoes_of_love,692
693,the_commodores,219.72,1201.0,Billboard,1201\salami_chords.txt,three_times_a_lady,693
694,blondie,229.77,1203.0,Billboard,1203\salami_chords.txt,island_of_lost_souls,694
695,bob_seger,273.01,1208.0,Billboard,1208\salami_chords.txt,even_now,695
696,dion,152.02,1210.0,Billboard,1210\salami_chords.txt,lovers_who_wander,696
697,lesley_gore,151.85,1211.0,Billboard,1211\salami_chords.txt,you_don't_own_me,697
698,sonny_and_cher,188.55,1212.0,Billboard,1212\salami_chords.txt,baby_don't_go,698
699,the_beatles,156.16,1213.0,Billboard,1213\salami_chords.txt,i_don't_want_to_spoil_the_party,699
700,charlie_rich,175.54,1218.0,Billboard,1218\salami_chords.txt,behind_closed_doors,700
701,rare_earth,169.7,1220.0,Billboard,1220\salami_chords.txt,get_ready,701
702,wilson_pickett,152.53,1221.0,Billboard,1221\salami_chords.txt,i'm_in_love,702
703,culture_club,156.0,1223.0,Billboard,1223\salami_chords.txt,i'll_tumble_4_ya,703
704,buck_owens,135.4,1225.0,Billboard,1225\salami_chords.txt,i've_got_a_tiger_by_the_tail,704
705,bay_city_rollers,178.12,1228.0,Billboard,1228\salami_chords.txt,saturday_night,705
706,bonnie_pointer,215.75,1232.0,Billboard,1232\salami_chords.txt,heaven_must_have_sent_you,706
707,boston,255.97,1234.0,Billboard,1234\salami_chords.txt,amanda,707
708,the_shirelles,163.58,1239.0,Billboard,1239\salami_chords.txt,will_you_love_me_tomorrow,708
709,chicago,245.77,1240.0,Billboard,1240\salami_chords.txt,alive_again,709
710,the_beatles,139.62,1244.0,Billboard,1244\salami_chords.txt,help!,710
711,marie_osmond,161.57,1245.0,Billboard,1245\salami_chords.txt,paper_roses,711
712,greg_kihn_band,175.13,1246.0,Billboard,1246\salami_chords.txt,happy_man,712
713,willie_mitchell,137.12,1247.0,Billboard,1247\salami_chords.txt,20-75,713
714,the_everly_brothers,142.47,1248.0,Billboard,1248\salami_chords.txt,that's_old_fashioned_(that's_the_way_love_should_be),714
715,steve_miller_band,188.94,1249.0,Billboard,1249\salami_chords.txt,rock'n_me,715
716,brenda_lee,166.37,1253.0,Billboard,1253\salami_chords.txt,all_alone_am_i,716
717,genesis,526.84,1256.0,Billboard,1256\salami_chords.txt,abacab,717
718,minnie_riperton,203.78,1257.0,Billboard,1257\salami_chords.txt,lovin'_you,718
719,kenny_rogers,235.36,1258.0,Billboard,1258\salami_chords.txt,lady,719
720,simon_and_garfunkel,188.53,1261.0,Billboard,1261\salami_chords.txt,el_condor_pasa,720
721,bobby_darin,181.24,1265.0,Billboard,1265\salami_chords.txt,if_i_were_a_carpenter,721
722,rick_derringer,505.6,1267.0,Billboard,1267\salami_chords.txt,"rock_and_roll,_hoochie_koo",722
723,edgar_winter,208.14,1268.0,Billboard,1268\salami_chords.txt,frankenstein,723
724,elton_john,242.83,1269.0,Billboard,1269\salami_chords.txt,who_wears_these_shoes,724
725,kaoma,204.2,1270.0,Billboard,1270\salami_chords.txt,lambada,725
726,jan_and_dean,162.38,1272.0,Billboard,1272\salami_chords.txt,sidewalk_surfin',726
727,cliff_richard,253.65,1273.0,Billboard,1273\salami_chords.txt,we_don't_talk_anymore,727
728,milli_vanilli,388.47,1276.0,Billboard,1276\salami_chords.txt,baby_don_t_forget_my_number,728
729,bob_seger,258.14,1277.0,Billboard,1277\salami_chords.txt,american_storm,729
730,shannon,222.49,1279.0,Billboard,1279\salami_chords.txt,let_the_music_play,730
731,van_halen,322.4,1281.0,Billboard,1281\salami_chords.txt,when_it's_love,731
732,george_harrison,238.28,1282.0,Billboard,1282\salami_chords.txt,crackerbox_palace,732
733,diana_ross,222.72,1285.0,Billboard,1285\salami_chords.txt,upside_down,733
734,a_taste_of_honey,223.24,1286.0,Billboard,1286\salami_chords.txt,sukiyaki,734
735,johnny_horton,141.44,1287.0,Billboard,1287\salami_chords.txt,johnny_reb,735
736,the_las,162.56,1289.0,Billboard,1289\salami_chords.txt,there_she_goes,736
737,the_turtles,174.86,1290.0,Billboard,1290\salami_chords.txt,happy_together,737
738,the_chiffons,115.64,1292.0,Billboard,1292\salami_chords.txt,he's_so_fine,738
739,carole_king,179.07,,chordlib,Carole King\01 I Feel The Earth Move.lab,i_feel_the_earth_move,739
740,carole_king,235.63,,chordlib,Carole King\02 So Far Away.lab,so_far_away,740
741,carole_king,233.57,,chordlib,Carole King\03 It's Too Late.lab,it's_too_late,741
742,carole_king,149.07,,chordlib,Carole King\04 Home Again.lab,home_again,742
743,carole_king,187.63,,chordlib,Carole King\05 Beautiful.lab,beautiful,743
744,carole_king,284.31,,chordlib,Carole King\06 Way Over Yonder.lab,way_over_yonder,744
745,carole_king,309.67,,chordlib,Carole King\07 You've Got A Friend.lab,you've_got_a_friend,745
746,queen,358.29,,chordlib,Queen\Greatest Hits I\01 Bohemian Rhapsody.lab,bohemian_rhapsody,746
747,queen,216.91,,chordlib,Queen\Greatest Hits I\02 Another One Bites The Dust.lab,another_one_bites_the_dust,747
748,queen,204.56,,chordlib,Queen\Greatest Hits I\04 Fat Bottomed Girls.lab,fat_bottomed_girls,748
749,queen,183.8,,chordlib,Queen\Greatest Hits I\05 Bicycle Race.lab,bicycle_race,749
750,queen,172.17,,chordlib,Queen\Greatest Hits I\06 You're My Best Friend.lab,you're_my_best_friend,750
751,queen,211.73,,chordlib,Queen\Greatest Hits I\07 Don't Stop Me Now.lab,don't_stop_me_now,751
752,queen,228.6,,chordlib,Queen\Greatest Hits I\08 Save Me.lab,save_me,752
753,queen,163.83,,chordlib,Queen\Greatest Hits I\09 Crazy Little Thing Called Love.lab,crazy_little_thing_called_love,753
754,queen,297.67,,chordlib,Queen\Greatest Hits I\10 Somebody To Love.lab,somebody_to_love,754
755,queen,175.83,,chordlib,Queen\Greatest Hits I\12 Good Old-Fashioned Lover Boy.lab,good_old_fashioned_lover_boy,755
756,queen,213.31,,chordlib,Queen\Greatest Hits I\13 Play The Game.lab,play_the_game,756
757,queen,170.47,,chordlib,Queen\Greatest Hits I\15 Seven Seas Of Rhye.lab,seven_seas_of_rhye,757
758,queen,122.77,,chordlib,Queen\Greatest Hits I\16 We Will Rock You.lab,we_will_rock_you,758
759,queen,262.51,,chordlib,Queen\Greatest Hits II\01 A Kind Of Magic.lab,a_kind_of_magic,759
760,queen,241.91,,chordlib,Queen\Greatest Hits II\04 I Want It All.lab,i_want_it_all,760
761,queen,241.91,,chordlib,Queen\Greatest Hits II\05 I Want To Break Free (2).lab,i_want_to_break_free_(2),761
762,queen,258.73,,chordlib,Queen\Greatest Hits II\05 I Want To Break Free.lab,i_want_to_break_free,762
763,queen,297.27,,chordlib,Queen\Greatest Hits II\09 Who Wants To Live Forever.lab,who_wants_to_live_forever,763
764,queen,220.51,,chordlib,Queen\Greatest Hits II\14 Hammer To Fall.lab,hammer_to_fall,764
765,queen,248.89,,chordlib,Queen\Greatest Hits II\15 Friends Will Be Friends.lab,friends_will_be_friends,765
766,the_beatles,248.89,,chordlib,The Beatles\01_-_Please_Please_Me\01_-_I_Saw_Her_Standing_There (2).lab,i_saw_her_standing_there_(2),766
767,the_beatles,110.18,,chordlib,The Beatles\01_-_Please_Please_Me\02_-_Misery.lab,misery,767
768,the_beatles,177.58,,chordlib,The Beatles\01_-_Please_Please_Me\03_-_Anna_(Go_To_Him).lab,anna_(go_to_him),768
769,the_beatles,146.49,,chordlib,The Beatles\01_-_Please_Please_Me\04_-_Chains.lab,chains,769
770,the_beatles,147.51,,chordlib,The Beatles\01_-_Please_Please_Me\05_-_Boys.lab,boys,770
771,the_beatles,147.77,,chordlib,The Beatles\01_-_Please_Please_Me\06_-_Ask_Me_Why.lab,ask_me_why,771
772,the_beatles,123.38,,chordlib,The Beatles\01_-_Please_Please_Me\07_-_Please_Please_Me.lab,please_please_me,772
773,the_beatles,142.76,,chordlib,The Beatles\01_-_Please_Please_Me\08_-_Love_Me_Do.lab,love_me_do,773
774,the_beatles,125.75,,chordlib,The Beatles\01_-_Please_Please_Me\09_-_P._S._I_Love_You.lab,p._s._i_love_you,774
775,the_beatles,158.07,,chordlib,The Beatles\01_-_Please_Please_Me\10_-_Baby_It's_You.lab,baby_it's_you,775
776,the_beatles,125.15,,chordlib,The Beatles\01_-_Please_Please_Me\12_-_A_Taste_Of_Honey.lab,a_taste_of_honey,776
777,the_beatles,125.15,,chordlib,The Beatles\01_-_Please_Please_Me\13_-_There's_A_Place (2).lab,there's_a_place_(2),777
778,the_beatles,112.88,,chordlib,The Beatles\01_-_Please_Please_Me\13_-_There's_A_Place.lab,there's_a_place,778
779,the_beatles,153.16,,chordlib,The Beatles\01_-_Please_Please_Me\14_-_Twist_And_Shout.lab,twist_and_shout,779
780,the_beatles,133.75,,chordlib,The Beatles\02_-_With_the_Beatles\01_-_It_Won't_Be_Long.lab,it_won't_be_long,780
781,the_beatles,124.55,,chordlib,The Beatles\02_-_With_the_Beatles\02_-_All_I've_Got_To_Do.lab,all_i've_got_to_do,781
782,the_beatles,129.57,,chordlib,The Beatles\02_-_With_the_Beatles\03_-_All_My_Loving.lab,all_my_loving,782
783,the_beatles,149.39,,chordlib,The Beatles\02_-_With_the_Beatles\04_-_Don't_Bother_Me.lab,don't_bother_me,783
784,the_beatles,108.02,,chordlib,The Beatles\02_-_With_the_Beatles\05_-_Little_Child.lab,little_child,784
785,the_beatles,136.75,,chordlib,The Beatles\02_-_With_the_Beatles\06_-_Till_There_Was_You.lab,till_there_was_you,785
786,the_beatles,156.73,,chordlib,The Beatles\02_-_With_the_Beatles\07_-_Please_Mister_Postman.lab,please_mister_postman,786
787,the_beatles,167.63,,chordlib,The Beatles\02_-_With_the_Beatles\08_-_Roll_Over_Beethoven.lab,roll_over_beethoven,787
788,the_beatles,152.58,,chordlib,The Beatles\02_-_With_the_Beatles\09_-_Hold_Me_Tight.lab,hold_me_tight,788
789,the_beatles,182.91,,chordlib,The Beatles\02_-_With_the_Beatles\10_-_You_Really_Got_A_Hold_On_Me.lab,you_really_got_a_hold_on_me,789
790,the_beatles,118.99,,chordlib,The Beatles\02_-_With_the_Beatles\11_-_I_Wanna_Be_Your_Man.lab,i_wanna_be_your_man,790
791,the_beatles,147.67,,chordlib,The Beatles\02_-_With_the_Beatles\12_-_Devil_In_Her_Heart.lab,devil_in_her_heart,791
792,the_beatles,128.34,,chordlib,The Beatles\02_-_With_the_Beatles\13_-_Not_A_Second_Time.lab,not_a_second_time,792
793,the_beatles,167.44,,chordlib,The Beatles\02_-_With_the_Beatles\14_-_Money.lab,money,793
794,the_beatles,152.56,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\01_-_A_Hard_Day's_Night.lab,a_hard_day's_night,794
795,the_beatles,164.1,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\02_-_I_Should_Have_Known_Better.lab,i_should_have_known_better,795
796,the_beatles,142.05,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\03_-_If_I_Fell.lab,if_i_fell,796
797,the_beatles,118.7,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\04_-_I'm_Happy_Just_To_Dance_With_You.lab,i'm_happy_just_to_dance_with_you,797
798,the_beatles,151.09,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\05_-_And_I_Love_Her.lab,and_i_love_her,798
799,the_beatles,130.09,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\06_-_Tell_Me_Why.lab,tell_me_why,799
800,the_beatles,134.95,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\07_-_Can't_Buy_Me_Love.lab,can't_buy_me_love,800
801,the_beatles,133.41,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\08_-_Any_Time_At_All.lab,any_time_at_all,801
802,the_beatles,107.76,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\09_-_I'll_Cry_Instead.lab,i'll_cry_instead,802
803,the_beatles,158.85,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\10_-_Things_We_Said_Today.lab,things_we_said_today,803
804,the_beatles,138.37,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\11_-_When_I_Get_Home.lab,when_i_get_home,804
805,the_beatles,138.37,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\12_-_You_Can't_Do_That (2).lab,you_can't_do_that_(2),805
806,the_beatles,157.65,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\12_-_You_Can't_Do_That.lab,you_can't_do_that,806
807,the_beatles,140.43,,chordlib,The Beatles\03_-_A_Hard_Day's_Night\13_-_I'll_Be_Back.lab,i'll_be_back,807
808,the_beatles,140.43,,chordlib,The Beatles\04_-_Beatles_for_Sale\01_-_No_Reply (2).lab,no_reply_(2),808
809,the_beatles,137.85,,chordlib,The Beatles\04_-_Beatles_for_Sale\01_-_No_Reply.lab,no_reply,809
810,the_beatles,153.52,,chordlib,The Beatles\04_-_Beatles_for_Sale\02_-_I'm_a_Loser.lab,i'm_a_loser,810
811,the_beatles,127.58,,chordlib,The Beatles\04_-_Beatles_for_Sale\03_-_Baby's_In_Black.lab,baby's_in_black,811
812,the_beatles,153.76,,chordlib,The Beatles\04_-_Beatles_for_Sale\04_-_Rock_and_Roll_Music.lab,rock_and_roll_music,812
813,the_beatles,111.05,,chordlib,The Beatles\04_-_Beatles_for_Sale\05_-_I'll_Follow_the_Sun.lab,i'll_follow_the_sun,813
814,the_beatles,157.2,,chordlib,The Beatles\04_-_Beatles_for_Sale\06_-_Mr._Moonlight.lab,mr._moonlight,814
815,the_beatles,153.47,,chordlib,"The Beatles\04_-_Beatles_for_Sale\07_-_Kansas_City-_Hey,_Hey,_Hey,_Hey.lab","kansas_city__hey,_hey,_hey,_hey",815
816,the_beatles,134.74,,chordlib,The Beatles\04_-_Beatles_for_Sale\09_-_Words_of_Love.lab,words_of_love,816
817,the_beatles,179.62,,chordlib,The Beatles\04_-_Beatles_for_Sale\10_-_Honey_Don't.lab,honey_don't,817
818,the_beatles,124.55,,chordlib,The Beatles\04_-_Beatles_for_Sale\11_-_Every_Little_Thing.lab,every_little_thing,818
819,the_beatles,154.7,,chordlib,The Beatles\04_-_Beatles_for_Sale\13_-_What_You're_Doing.lab,what_you're_doing,819
820,the_beatles,143.75,,chordlib,The Beatles\04_-_Beatles_for_Sale\14_-_Everybody's_Trying_to_Be_My_Baby.lab,everybody's_trying_to_be_my_baby,820
821,the_beatles,156.71,,chordlib,The Beatles\05_-_Help!\02_-_The_Night_Before.lab,the_night_before,821
822,the_beatles,131.45,,chordlib,The Beatles\05_-_Help!\03_-_You've_Got_To_Hide_Your_Love_Away.lab,you've_got_to_hide_your_love_away,822
823,the_beatles,151.51,,chordlib,The Beatles\05_-_Help!\04_-_I_Need_You.lab,i_need_you,823
824,the_beatles,128.03,,chordlib,The Beatles\05_-_Help!\05_-_Another_Girl.lab,another_girl,824
825,the_beatles,140.46,,chordlib,The Beatles\05_-_Help!\06_-_You're_Going_To_Lose_That_Girl.lab,you're_going_to_lose_that_girl,825
826,the_beatles,192.5,,chordlib,The Beatles\05_-_Help!\07_-_Ticket_To_Ride.lab,ticket_to_ride,826
827,the_beatles,153.18,,chordlib,The Beatles\05_-_Help!\08_-_Act_Naturally.lab,act_naturally,827
828,the_beatles,118.8,,chordlib,The Beatles\05_-_Help!\09_-_It's_Only_Love.lab,it's_only_love,828
829,the_beatles,158.82,,chordlib,The Beatles\05_-_Help!\10_-_You_Like_Me_Too_Much.lab,you_like_me_too_much,829
830,the_beatles,159.71,,chordlib,The Beatles\05_-_Help!\11_-_Tell_Me_What_You_See.lab,tell_me_what_you_see,830
831,the_beatles,127.19,,chordlib,The Beatles\05_-_Help!\12_-_I've_Just_Seen_a_Face.lab,i've_just_seen_a_face,831
832,the_beatles,127.45,,chordlib,The Beatles\05_-_Help!\13_-_Yesterday.lab,yesterday,832
833,the_beatles,174.16,,chordlib,The Beatles\05_-_Help!\14_-_Dizzy_Miss_Lizzy.lab,dizzy_miss_lizzy,833
834,the_beatles,150.28,,chordlib,The Beatles\06_-_Rubber_Soul\01_-_Drive_My_Car.lab,drive_my_car,834
835,the_beatles,125.44,,chordlib,The Beatles\06_-_Rubber_Soul\02_-_Norwegian_Wood_(This_Bird_Has_Flown).lab,norwegian_wood_(this_bird_has_flown),835
836,the_beatles,202.61,,chordlib,The Beatles\06_-_Rubber_Soul\03_-_You_Won't_See_Me.lab,you_won't_see_me,836
837,the_beatles,164.31,,chordlib,The Beatles\06_-_Rubber_Soul\04_-_Nowhere_Man.lab,nowhere_man,837
838,the_beatles,139.34,,chordlib,The Beatles\06_-_Rubber_Soul\05_-_Think_For_Yourself.lab,think_for_yourself,838
839,the_beatles,163.71,,chordlib,The Beatles\06_-_Rubber_Soul\06_-_The_Word.lab,the_word,839
840,the_beatles,162.38,,chordlib,The Beatles\06_-_Rubber_Soul\07_-_Michelle.lab,michelle,840
841,the_beatles,162.38,,chordlib,The Beatles\06_-_Rubber_Soul\08_-_What_Goes_On (2).lab,what_goes_on_(2),841
842,the_beatles,170.81,,chordlib,The Beatles\06_-_Rubber_Soul\08_-_What_Goes_On.lab,what_goes_on,842
843,the_beatles,153.89,,chordlib,The Beatles\06_-_Rubber_Soul\09_-_Girl.lab,girl,843
844,the_beatles,147.83,,chordlib,The Beatles\06_-_Rubber_Soul\10_-_I'm_Looking_Through_You.lab,i'm_looking_through_you,844
845,the_beatles,147.98,,chordlib,The Beatles\06_-_Rubber_Soul\11_-_In_My_Life.lab,in_my_life,845
846,the_beatles,136.99,,chordlib,The Beatles\06_-_Rubber_Soul\12_-_Wait.lab,wait,846
847,the_beatles,143.86,,chordlib,The Beatles\06_-_Rubber_Soul\13_-_If_I_Needed_Someone.lab,if_i_needed_someone,847
848,the_beatles,143.86,,chordlib,The Beatles\06_-_Rubber_Soul\14_-_Run_For_Your_Life (2).lab,run_for_your_life_(2),848
849,the_beatles,138.68,,chordlib,The Beatles\06_-_Rubber_Soul\14_-_Run_For_Your_Life.lab,run_for_your_life,849
850,the_beatles,159.01,,chordlib,The Beatles\07_-_Revolver\01_-_Taxman.lab,taxman,850
851,the_beatles,127.69,,chordlib,The Beatles\07_-_Revolver\02_-_Eleanor_Rigby.lab,eleanor_rigby,851
852,the_beatles,181.68,,chordlib,The Beatles\07_-_Revolver\03_-_I'm_Only_Sleeping.lab,i'm_only_sleeping,852
853,the_beatles,181.21,,chordlib,The Beatles\07_-_Revolver\04_-_Love_You_To.lab,love_you_to,853
854,the_beatles,145.87,,chordlib,"The Beatles\07_-_Revolver\05_-_Here,_There_And_Everywhere.lab","here,_there_and_everywhere",854
855,the_beatles,160.42,,chordlib,The Beatles\07_-_Revolver\06_-_Yellow_Submarine.lab,yellow_submarine,855
856,the_beatles,157.15,,chordlib,The Beatles\07_-_Revolver\07_-_She_Said_She_Said.lab,she_said_she_said,856
857,the_beatles,129.78,,chordlib,The Beatles\07_-_Revolver\08_-_Good_Day_Sunshine.lab,good_day_sunshine,857
858,the_beatles,121.76,,chordlib,The Beatles\07_-_Revolver\09_-_And_Your_Bird_Can_Sing.lab,and_your_bird_can_sing,858
859,the_beatles,121.73,,chordlib,The Beatles\07_-_Revolver\10_-_For_No_One.lab,for_no_one,859
860,the_beatles,135.21,,chordlib,The Beatles\07_-_Revolver\11_-_Doctor_Robert.lab,doctor_robert,860
861,the_beatles,149.89,,chordlib,The Beatles\07_-_Revolver\12_-_I_Want_To_Tell_You.lab,i_want_to_tell_you,861
862,the_beatles,150.65,,chordlib,The Beatles\07_-_Revolver\13_-_Got_To_Get_You_Into_My_Life.lab,got_to_get_you_into_my_life,862
863,the_beatles,177.27,,chordlib,The Beatles\07_-_Revolver\14_-_Tomorrow_Never_Knows.lab,tomorrow_never_knows,863
864,the_beatles,122.44,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\01_-_Sgt._Pepper's_Lonely_Hearts_Club_Band.lab,sgt._pepper's_lonely_hearts_club_band,864
865,the_beatles,164.02,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\02_-_With_A_Little_Help_From_My_Friends.lab,with_a_little_help_from_my_friends,865
866,the_beatles,208.46,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\03_-_Lucy_In_The_Sky_With_Diamonds.lab,lucy_in_the_sky_with_diamonds,866
